,date,value,state
1091,2025-07-17,1058066.0,bull
1092,2025-07-18,1056392.0,bull
1093,2025-07-21,1063889.0,bull
1094,2025-07-22,1061302.0,bull
1095,2025-07-23,1064393.0,bull
1096,2025-07-24,1067914.0,bull
1097,2025-07-25,1058931.0,bull
1098,2025-07-28,1069331.0,bull
1099,2025-07-29,1073914.0,bull
1100,2025-07-30,1074572.0,bull
1101,2025-07-31,1053969.0,bull
1102,2025-08-01,1052754.0,bull
1103,2025-08-04,1071017.0,bull
1104,2025-08-05,1087496.0,bull
1105,2025-08-06,1101712.0,bull
1106,2025-08-07,1106207.0,bull
1107,2025-08-08,1096446.0,bull
1108,2025-08-11,1099674.0,bull
1109,2025-08-12,1100494.0,bull
1110,2025-08-13,1096080.0,bull
1111,2025-08-14,1084967.0,bull
1112,2025-08-15,1090267.0,bull
1113,2025-08-18,1081054.0,bull
1114,2025-08-19,1084170.0,bull
1115,2025-08-20,1109441.0,bull
1116,2025-08-21,1122673.0,bull
1117,2025-08-22,1142420.0,bull
1118,2025-08-25,1185664.0,bull
1119,2025-08-26,1187088.0,bull
1120,2025-08-27,1149633.0,bull
1121,2025-08-28,1161073.0,bull
1122,2025-08-29,1152917.0,bull
1123,2025-09-01,1164647.0,bull
1124,2025-09-02,1150827.0,bull
1125,2025-09-03,1152993.0,bull
1126,2025-09-04,1127483.0,bull
1127,2025-09-05,1156136.0,bull
1128,2025-09-08,1186157.0,bull
1129,2025-09-09,1176774.0,bull
1130,2025-09-10,1125536.0,bull
1131,2025-09-11,1154663.0,bull
1132,2025-09-12,1145996.0,bull
1133,2025-09-15,1153881.0,bull
1134,2025-09-16,1163151.0,bull
1135,2025-09-17,1193686.0,bull
1136,2025-09-18,1187948.0,bull
1137,2025-09-19,1183432.0,oscillate
1138,2025-09-22,1184774.0,bull
1139,2025-09-23,1176622.0,bull
1140,2025-09-24,1209806.0,bull
1141,2025-09-25,1227651.0,bull
1142,2025-09-26,1171831.0,bull
1143,2025-09-29,1172334.0,bull
1144,2025-09-30,1163751.0,bull
1145,2025-10-09,1159945.0,bull
1146,2025-10-10,1128822.0,bull
1147,2025-10-13,1107605.0,bull
1148,2025-10-14,1088205.0,bull
1149,2025-10-15,1088558.0,bull
1150,2025-10-16,1006300.0,bull
1151,2025-10-17,990018.0,bull
1152,2025-10-20,994265.0,bull
1153,2025-10-21,996008.0,bull
1154,2025-10-22,990805.0,bull
1155,2025-10-23,989028.0,bull
1156,2025-10-24,984923.0,bull
1157,2025-10-27,995583.0,bull
1158,2025-10-28,989643.0,bull
1159,2025-10-29,997977.0,bull
1160,2025-10-30,996665.0,bull
1161,2025-10-31,1002108.0,bull
1162,2025-11-03,1008732.0,bull
1163,2025-11-04,996624.0,bull
1164,2025-11-05,1000996.0,bull
1165,2025-11-06,1006358.0,bull
1166,2025-11-07,1008205.0,bull
1167,2025-11-10,1018600.0,bull
1168,2025-11-11,1016478.0,bull
1169,2025-11-12,1011105.0,bull
1170,2025-11-13,1007332.0,bull
1171,2025-11-14,988615.0,oscillate
1172,2025-11-17,988650.0,oscillate
1173,2025-11-18,984204.0,oscillate
1174,2025-11-19,973275.0,oscillate
1175,2025-11-20,994187.0,oscillate
1176,2025-11-21,986315.0,oscillate
1177,2025-11-24,993231.0,oscillate
1178,2025-11-25,1014627.0,oscillate
1179,2025-11-26,1008358.0,oscillate
1180,2025-11-27,1013130.0,oscillate
1181,2025-11-28,1009927.0,oscillate
1182,2025-12-01,1013396.0,oscillate
1183,2025-12-02,1007630.0,oscillate
1184,2025-12-03,994727.0,oscillate
1185,2025-12-04,982184.0,oscillate
1186,2025-12-05,980539.0,oscillate
1187,2025-12-08,977862.0,bull
1188,2025-12-09,967615.0,bull
1189,2025-12-10,972316.0,bull
1190,2025-12-11,1003350.0,bull
1191,2025-12-12,1013295.0,bull
1192,2025-12-15,998185.0,bull
1193,2025-12-16,988385.0,oscillate
1194,2025-12-17,1003156.0,bull
1195,2025-12-18,1002434.0,bull
1196,2025-12-19,1008365.0,oscillate
1197,2025-12-22,1005767.0,bull
1198,2025-12-23,1007657.0,bull
1199,2025-12-24,1005413.0,bull
1200,2025-12-25,1008160.0,bull
1201,2025-12-26,1010873.0,bull
1202,2025-12-29,1004349.0,bull
1203,2025-12-30,1009145.0,bull
1204,2025-12-31,998871.0,bull
1205,2026-01-05,1027478.0,bull
1206,2026-01-06,1033864.0,bull
1207,2026-01-07,1046209.0,bull
1208,2026-01-08,1041313.0,bull
1209,2026-01-09,1055844.0,bull
1210,2026-01-12,1043149.0,bull
1211,2026-01-13,1039651.0,bull
1212,2026-01-14,1045839.0,bull
1213,2026-01-15,1036194.0,bull
1214,2026-01-16,1022787.0,bull
1215,2026-01-19,1028232.0,bull
1216,2026-01-20,1004512.0,bull
1217,2026-01-21,1020585.0,bull
1218,2026-01-22,1012609.0,bull
1219,2026-01-23,1026377.0,oscillate
1220,2026-01-26,998857.0,oscillate
1221,2026-01-27,995573.0,oscillate
1222,2026-01-28,999419.0,oscillate
1223,2026-01-29,1000543.0,oscillate
1224,2026-01-30,990780.0,oscillate
1225,2026-02-02,974405.0,oscillate
1226,2026-02-03,991207.0,oscillate
1227,2026-02-04,980754.0,oscillate
1228,2026-02-05,968084.0,oscillate
1229,2026-02-06,962668.0,oscillate
1230,2026-02-09,1000799.0,bull
1231,2026-02-10,999062.0,bull
1232,2026-02-11,1004773.0,oscillate
1233,2026-02-12,994777.0,bull
1234,2026-02-13,984112.0,oscillate
1235,2026-02-24,986565.0,bull
1236,2026-02-25,989351.0,bull
1237,2026-02-26,982736.0,oscillate
1238,2026-02-27,987590.0,bull
1239,2026-03-02,973556.0,bull
1240,2026-03-03,960685.0,oscillate
1241,2026-03-04,949794.0,oscillate
1242,2026-03-05,944070.0,oscillate
1243,2026-03-06,955441.0,bull
