date,value,state
2022-11-10,993870.0,bear
2022-11-11,1000827.0,bear
2022-11-14,999618.0,bear
2022-11-15,1001732.0,bear
2022-11-16,1001954.0,bear
2022-11-17,1008542.0,bear
2022-11-18,1007914.0,bear
2022-11-21,1010551.0,bear
2022-11-22,1000790.0,bear
2022-11-23,997535.0,bear
2022-11-24,1001021.0,bear
2022-11-25,997622.0,bear
2022-11-28,994972.0,bear
2022-11-29,998100.0,bear
2022-11-30,999340.0,bear
2022-12-01,995803.0,bear
2022-12-02,997824.0,bear
2022-12-05,1001294.0,bear
2022-12-06,999536.0,bear
2022-12-07,996193.0,bear
2022-12-08,996652.0,bear
2022-12-09,1001002.0,bear
2022-12-12,998267.0,bear
2022-12-13,994990.0,bear
2022-12-14,993419.0,bear
2022-12-15,990680.0,bear
2022-12-16,993765.0,bear
2022-12-19,993533.0,bear
2022-12-20,990781.0,bear
2022-12-21,1000000.0,bear
2022-12-22,1003958.0,bear
2022-12-23,1002822.0,bear
2022-12-26,1004542.0,bear
2022-12-27,1010546.0,bear
2022-12-28,1006018.0,bear
2022-12-29,1005948.0,bear
2022-12-30,1008350.0,bear
2023-01-03,999684.0,bear
2023-01-04,1003080.0,bear
2023-01-05,1020632.0,bear
2023-01-06,1020984.0,bear
2023-01-09,1035148.0,bear
2023-01-10,1034682.0,bear
2023-01-11,1027402.0,bear
2023-01-12,1024738.0,bear
2023-01-13,1037600.0,bear
2023-01-16,1039838.0,oscillate
2023-01-17,1035318.0,oscillate
2023-01-18,1034952.0,oscillate
2023-01-19,1035842.0,oscillate
2023-01-20,1035978.0,oscillate
2023-01-30,1036480.0,oscillate
2023-01-31,1027312.0,oscillate
2023-02-01,1028782.0,oscillate
2023-02-02,1033766.0,oscillate
2023-02-03,1032212.0,oscillate
2023-02-06,1030944.0,bear
2023-02-07,1028158.0,bear
2023-02-08,1027182.0,bear
2023-02-09,1000000.0,oscillate
2023-02-10,1010958.0,oscillate
2023-02-13,1029970.0,oscillate
2023-02-14,1040053.0,oscillate
2023-02-15,1040183.0,oscillate
2023-02-16,1025360.0,bear
2023-02-17,1011388.0,bear
2023-02-20,1019938.0,oscillate
2023-02-21,1016084.0,oscillate
2023-02-22,1029477.0,oscillate
2023-02-23,1025338.0,oscillate
2023-02-24,1027707.0,bear
2023-02-27,1018535.0,bear
2023-02-28,1027990.0,bear
2023-03-01,1046475.0,oscillate
2023-03-02,1026602.0,oscillate
2023-03-03,1021776.0,oscillate
2023-03-06,1016532.0,oscillate
2023-03-07,993263.0,bear
2023-03-08,1000472.0,bear
2023-03-09,997897.0,bear
2023-03-10,992214.0,bear
2023-03-13,1024182.0,bear
2023-03-14,1014131.0,bear
2023-03-15,1009864.0,bear
2023-03-16,1005321.0,bear
2023-03-17,1009189.0,bear
2023-03-20,989865.0,bear
2023-03-21,1010165.0,bear
2023-03-22,1004686.0,bear
2023-03-23,1033088.0,bear
2023-03-24,1032468.0,bear
2023-03-27,1028146.0,bear
2023-03-28,1021245.0,bear
2023-03-29,1016234.0,bear
2023-03-30,1013029.0,bear
2023-03-31,1026376.0,oscillate
2023-04-03,1033789.0,oscillate
2023-04-04,1036966.0,oscillate
2023-04-06,1028287.0,oscillate
2023-04-07,1047603.0,oscillate
2023-04-10,1035036.0,oscillate
2023-04-11,1054792.0,oscillate
2023-04-12,1063880.0,oscillate
2023-04-13,1058723.0,oscillate
2023-04-14,1054585.0,oscillate
2023-04-17,1036793.0,oscillate
2023-04-18,1056234.0,oscillate
2023-04-19,1057210.0,oscillate
2023-04-20,1084444.0,oscillate
2023-04-21,1063983.0,bear
2023-04-24,1092859.0,bear
2023-04-25,1100607.0,bear
2023-04-26,1096550.0,bear
2023-04-27,1091163.0,bear
2023-04-28,1113719.0,bear
2023-05-04,1146630.0,oscillate
2023-05-05,1147705.0,oscillate
2023-05-08,1134057.0,oscillate
2023-05-09,1094551.0,oscillate
2023-05-10,1078671.0,bear
2023-05-11,1078852.0,bear
2023-05-12,1063183.0,bear
2023-05-15,1052569.0,bear
2023-05-16,1025307.0,oscillate
2023-05-17,1029484.0,oscillate
2023-05-18,1042425.0,oscillate
2023-05-19,1029833.0,bear
2023-05-22,1021204.0,oscillate
2023-05-23,1005639.0,bear
2023-05-24,1007341.0,bear
2023-05-25,1010390.0,bear
2023-05-26,1032641.0,bear
2023-05-29,1038982.0,bear
2023-05-30,1045034.0,bear
2023-05-31,1044956.0,bear
2023-06-01,1067404.0,bear
2023-06-02,1066075.0,bear
2023-06-05,1084828.0,bear
2023-06-06,1079661.0,bear
2023-06-07,1111207.0,bear
2023-06-08,1089195.0,bear
2023-06-09,1088896.0,bear
2023-06-12,1090274.0,bear
2023-06-13,1096116.0,bear
2023-06-14,1094540.0,bear
2023-06-15,1085575.0,bear
2023-06-16,1082688.0,bear
2023-06-19,1077555.0,bear
2023-06-20,1076590.0,bear
2023-06-21,1021758.0,bear
2023-06-26,1013997.0,bear
2023-06-27,1012308.0,bear
2023-06-28,1005845.0,bear
2023-06-29,1020208.0,bear
2023-06-30,1028683.0,bear
2023-07-03,1017685.0,bear
2023-07-04,1012304.0,bear
2023-07-05,1011409.0,bear
2023-07-06,1007462.0,bear
2023-07-07,1001144.0,bear
2023-07-10,1005727.0,bear
2023-07-11,1005205.0,bear
2023-07-12,991887.0,bear
2023-07-13,995517.0,bear
2023-07-14,997052.0,bear
2023-07-17,988385.0,bear
2023-07-18,983762.0,bear
2023-07-19,984423.0,bear
2023-07-20,976982.0,bear
2023-07-21,976542.0,bear
2023-07-24,984421.0,bear
2023-07-25,982731.0,bear
2023-07-26,973704.0,bear
2023-07-27,968637.0,bear
2023-07-28,967189.0,oscillate
2023-07-31,973622.0,oscillate
2023-08-01,973344.0,oscillate
2023-08-02,974706.0,oscillate
2023-08-03,973435.0,oscillate
2023-08-04,1000000.0,oscillate
2023-08-07,990876.0,oscillate
2023-08-08,990053.0,oscillate
2023-08-09,990399.0,oscillate
2023-08-10,998851.0,oscillate
2023-08-11,986035.0,bear
2023-08-14,979396.0,bear
2023-08-15,976631.0,bear
2023-08-16,973238.0,bear
2023-08-17,991977.0,bear
2023-08-18,973317.0,bear
2023-08-21,983393.0,bear
2023-08-22,982381.0,bear
2023-08-23,973929.0,bear
2023-08-24,988754.0,bear
2023-08-25,986902.0,bear
2023-08-28,987388.0,bear
2023-08-29,1000546.0,bear
2023-08-30,1003110.0,bear
2023-08-31,998682.0,bear
2023-09-01,1017712.0,bear
2023-09-04,1043779.0,bear
2023-09-05,1036424.0,bear
2023-09-06,1030078.0,bear
2023-09-07,1024001.0,bear
2023-09-08,1019667.0,bear
2023-09-11,1024902.0,bear
2023-09-12,1017662.0,bear
2023-09-13,1016708.0,bear
2023-09-14,1011441.0,bear
2023-09-15,1000000.0,bear
2023-09-18,1002825.0,bear
2023-09-19,1003338.0,bear
2023-09-20,1003841.0,bear
2023-09-21,998634.0,bear
2023-09-22,999707.0,bear
2023-09-25,1000378.0,bear
2023-09-26,999122.0,bear
2023-09-27,998143.0,bear
2023-09-28,999673.0,bear
2023-10-09,1001768.0,bear
2023-10-10,996573.0,bear
2023-10-11,992545.0,bear
2023-10-12,992893.0,bear
2023-10-13,993261.0,bear
2023-10-16,999849.0,bear
2023-10-17,1005071.0,bear
2023-10-18,999923.0,bear
2023-10-19,995136.0,bear
2023-10-20,991233.0,bear
2023-10-23,990300.0,bear
2023-10-24,996392.0,bear
2023-10-25,993179.0,bear
2023-10-26,995096.0,bear
2023-10-27,983549.0,bear
2023-10-30,984406.0,bear
2023-10-31,987808.0,bear
2023-11-01,994771.0,bear
2023-11-02,993821.0,bear
2023-11-03,994007.0,bear
2023-11-06,1000000.0,bear
2023-11-07,1004215.0,bear
2023-11-08,1005613.0,oscillate
2023-11-09,1004993.0,oscillate
2023-11-10,1005067.0,bear
2023-11-13,1004736.0,bear
2023-11-14,1004588.0,bear
2023-11-15,1003533.0,bear
2023-11-16,1001431.0,bear
2023-11-17,1001045.0,bear
2023-11-20,1004240.0,bear
2023-11-21,1006434.0,bear
2023-11-22,1006354.0,bear
2023-11-23,1004710.0,bear
2023-11-24,1002437.0,bear
2023-11-27,1001325.0,bear
2023-11-28,1004226.0,bear
2023-11-29,1003766.0,bear
2023-11-30,1007371.0,bear
2023-12-01,1010247.0,bear
2023-12-04,1011517.0,bear
2023-12-05,1004957.0,bear
2023-12-06,1005725.0,bear
2023-12-07,1003675.0,bear
2023-12-08,1005066.0,bear
2023-12-11,1008588.0,bear
2023-12-12,1011213.0,bear
2023-12-13,1007466.0,bear
2023-12-14,1006994.0,bear
2023-12-15,999670.0,bear
2023-12-18,1000000.0,bear
2023-12-19,1001082.0,bear
2023-12-20,999718.0,bear
2023-12-21,1002258.0,bear
2023-12-22,997334.0,bear
2023-12-25,998374.0,bear
2023-12-26,996755.0,bear
2023-12-27,997935.0,bear
2023-12-28,996133.0,bear
2023-12-29,1002915.0,bear
2024-01-02,1002603.0,bear
2024-01-03,1003382.0,bear
2024-01-04,1007175.0,bear
2024-01-05,1006010.0,bear
2024-01-08,1004569.0,bear
2024-01-09,1002919.0,bear
2024-01-10,1001578.0,bear
2024-01-11,1001083.0,bear
2024-01-12,1000242.0,bear
2024-01-15,1003276.0,bear
2024-01-16,1000920.0,bear
2024-01-17,997226.0,bear
2024-01-18,1000650.0,bear
2024-01-19,997400.0,bear
2024-01-22,988682.0,bear
2024-01-23,992079.0,bear
2024-01-24,998055.0,bear
2024-01-25,1009802.0,bear
2024-01-26,1012002.0,bear
2024-01-29,1006740.0,bear
2024-01-30,1025252.0,bear
2024-01-31,1028548.0,bear
2024-02-01,1024367.0,bear
2024-02-02,1024819.0,bear
2024-02-05,1026769.0,bear
2024-02-06,1032457.0,bear
2024-02-07,1032791.0,bear
2024-02-08,1039302.0,bear
2024-02-19,1055198.0,bear
2024-02-20,1054884.0,bear
2024-02-21,1055994.0,bear
2024-02-22,1067594.0,bear
2024-02-23,1062462.0,bear
2024-02-26,1057940.0,bear
2024-02-27,1056004.0,bear
2024-02-28,1051589.0,bear
2024-02-29,1048310.0,bear
2024-03-01,1047649.0,bear
2024-03-04,1062494.0,bear
2024-03-05,1062968.0,bear
2024-03-06,1065904.0,bear
2024-03-07,1068562.0,bear
2024-03-08,1070012.0,bear
2024-03-11,1069555.0,bear
2024-03-12,1064111.0,bear
2024-03-13,1061937.0,bear
2024-03-14,1057104.0,bear
2024-03-15,1053078.0,bear
2024-03-18,1050424.0,bear
2024-03-19,1054795.0,bear
2024-03-20,1000000.0,bear
2024-03-21,994882.0,bear
2024-03-22,985570.0,bear
2024-03-25,976125.0,bear
2024-03-26,976445.0,bear
2024-03-27,962620.0,bear
2024-03-28,973795.0,bear
2024-03-29,980452.0,bear
2024-04-01,986375.0,bear
2024-04-02,982067.0,bear
2024-04-03,973103.0,bear
2024-04-08,963539.0,bear
2024-04-09,967306.0,bear
2024-04-10,954621.0,bear
2024-04-11,955351.0,bear
2024-04-12,951006.0,bear
2024-04-15,933727.0,bear
2024-04-16,913135.0,bear
2024-04-17,937051.0,bear
2024-04-18,939857.0,bear
2024-04-19,934768.0,bear
2024-04-22,933516.0,bear
2024-04-23,938633.0,bear
2024-04-24,943946.0,bear
2024-04-25,946286.0,bear
2024-04-26,952457.0,bear
2024-04-29,959562.0,bear
2024-04-30,961671.0,bear
2024-05-06,967934.0,oscillate
2024-05-07,965895.0,oscillate
2024-05-08,1000000.0,bear
2024-05-09,1000616.0,oscillate
2024-05-10,1001148.0,oscillate
2024-05-13,996819.0,oscillate
2024-05-14,1003708.0,oscillate
2024-05-15,997642.0,bear
2024-05-16,997960.0,oscillate
2024-05-17,994871.0,oscillate
2024-05-20,993585.0,oscillate
2024-05-21,993357.0,oscillate
2024-05-22,990272.0,oscillate
2024-05-23,989661.0,oscillate
2024-05-24,986388.0,bear
2024-05-27,993280.0,oscillate
2024-05-28,992580.0,bear
2024-05-29,989671.0,bear
2024-05-30,987594.0,bear
2024-05-31,988098.0,bear
2024-06-03,986614.0,bear
2024-06-04,992316.0,bear
2024-06-05,988471.0,bear
2024-06-06,988185.0,bear
2024-06-07,983207.0,bear
2024-06-11,981205.0,bear
2024-06-12,980839.0,bear
2024-06-13,982485.0,bear
2024-06-14,985757.0,bear
2024-06-17,983032.0,bear
2024-06-18,982834.0,bear
2024-06-19,981750.0,bear
2024-06-20,1000000.0,bear
2024-06-21,997805.0,bear
2024-06-24,993175.0,bear
2024-06-25,993245.0,bear
2024-06-26,994460.0,bear
2024-06-27,992570.0,bear
2024-06-28,997940.0,bear
2024-07-01,1002815.0,bear
2024-07-02,1003115.0,bear
2024-07-03,999115.0,bear
2024-07-04,997290.0,bear
2024-07-05,994540.0,bear
2024-07-08,995265.0,bear
2024-07-09,1004345.0,bear
2024-07-10,997395.0,bear
2024-07-11,999885.0,bear
2024-07-12,993905.0,bear
2024-07-15,997540.0,bear
2024-07-16,999320.0,bear
2024-07-17,992745.0,bear
2024-07-18,993750.0,bear
2024-07-19,994265.0,bear
2024-07-22,987850.0,bear
2024-07-23,980785.0,bear
2024-07-24,980545.0,bear
2024-07-25,976060.0,bear
