date,value,state
2024-07-09,1017879.0,oscillate
2024-07-10,1014702.0,oscillate
2024-07-11,1059436.0,oscillate
2024-07-12,1059647.0,oscillate
2024-07-15,1060991.0,oscillate
2024-07-16,1053168.0,oscillate
2024-07-17,1060080.0,oscillate
2024-07-18,1061548.0,oscillate
2024-07-19,1065196.0,oscillate
2024-07-22,1054199.0,oscillate
2024-07-23,1023005.0,oscillate
2024-07-24,1009976.0,oscillate
2024-07-25,1018505.0,oscillate
2024-07-26,1010862.0,oscillate
2024-07-29,994703.0,oscillate
2024-07-30,990023.0,oscillate
2024-07-31,1017232.0,oscillate
2024-08-01,1027473.0,oscillate
2024-08-02,1024943.0,oscillate
2024-08-05,1026912.0,oscillate
2024-08-06,1035892.0,oscillate
2024-08-07,1039575.0,oscillate
2024-08-08,1051813.0,oscillate
2024-08-09,1044513.0,oscillate
2024-08-12,1042997.0,oscillate
2024-08-13,1038614.0,oscillate
2024-08-14,1033089.0,oscillate
2024-08-15,1030807.0,oscillate
2024-08-16,1035763.0,oscillate
2024-08-19,1031368.0,oscillate
2024-08-20,1022906.0,oscillate
2024-08-21,1018206.0,oscillate
2024-08-22,1042415.0,oscillate
2024-08-23,1042726.0,oscillate
2024-08-26,1035045.0,oscillate
2024-08-27,1039430.0,oscillate
2024-08-28,1024655.0,oscillate
2024-08-29,1040008.0,oscillate
2024-08-30,1062816.0,oscillate
2024-09-02,1052401.0,oscillate
2024-09-03,1061850.0,oscillate
2024-09-04,1058059.0,oscillate
2024-09-05,1063038.0,oscillate
2024-09-06,1049113.0,oscillate
2024-09-09,1036377.0,oscillate
2024-09-10,1036929.0,oscillate
2024-09-11,1041644.0,oscillate
2024-09-12,1049106.0,oscillate
2024-09-13,1037053.0,oscillate
2024-09-18,1046847.0,oscillate
2024-09-19,1056489.0,oscillate
2024-09-20,1057938.0,oscillate
2024-09-23,1057308.0,oscillate
2024-09-24,1075325.0,oscillate
2024-09-25,1074908.0,oscillate
2024-09-26,1113529.0,oscillate
2024-09-27,1163990.0,oscillate
2024-09-30,1261281.0,bull
2024-10-08,1324078.0,bull
2024-10-09,1220963.0,bull
2024-10-10,1226092.0,bull
2024-10-11,1190210.0,bull
2024-10-14,1208068.0,bull
2024-10-15,1186330.0,bull
2024-10-16,1173825.0,bull
2024-10-17,1168680.0,bull
2024-10-18,1199518.0,bull
2024-10-21,1207527.0,bull
2024-10-22,1216019.0,bull
2024-10-23,1226611.0,bull
2024-10-24,1227808.0,bull
2024-10-25,1233741.0,oscillate
2024-10-28,1254039.0,oscillate
2024-10-29,1221463.0,oscillate
2024-10-30,1178328.0,oscillate
2024-10-31,1172955.0,bull
2024-11-01,1172966.0,oscillate
2024-11-04,1180426.0,bull
2024-11-05,1200003.0,bull
2024-11-06,1199836.0,bull
2024-11-07,1252687.0,bull
2024-11-08,1228197.0,bull
2024-11-11,1224120.0,bull
2024-11-12,1228381.0,bull
2024-11-13,1225316.0,bull
2024-11-14,1204186.0,bull
2024-11-15,1177143.0,bull
2024-11-18,1100826.0,bull
2024-11-19,1109333.0,bull
2024-11-20,1112700.0,bull
2024-11-21,1105780.0,bull
2024-11-22,1062675.0,oscillate
2024-11-25,1073674.0,oscillate
2024-11-26,1076193.0,oscillate
2024-11-27,1087223.0,oscillate
2024-11-28,1078059.0,oscillate
2024-11-29,1084305.0,oscillate
2024-12-02,1094183.0,oscillate
2024-12-03,1090848.0,oscillate
2024-12-04,1086183.0,oscillate
2024-12-05,1084078.0,oscillate
2024-12-06,1090081.0,bull
2024-12-09,1087639.0,oscillate
2024-12-10,1104768.0,bull
2024-12-11,1115907.0,oscillate
2024-12-12,1126696.0,bull
2024-12-13,1104166.0,bull
2024-12-16,1061614.0,bull
2024-12-17,1062941.0,bull
2024-12-18,1063570.0,bull
2024-12-19,1056338.0,bull
2024-12-20,1060682.0,oscillate
2024-12-23,1054584.0,oscillate
2024-12-24,1062542.0,bull
2024-12-25,1054202.0,bull
2024-12-26,1057165.0,bull
2024-12-27,1064215.0,bull
2024-12-30,1056445.0,bull
2024-12-31,1053753.0,oscillate
2025-01-02,1028753.0,oscillate
2025-01-03,1016450.0,oscillate
2025-01-06,1011114.0,oscillate
2025-01-07,1052807.0,oscillate
2025-01-08,1049366.0,oscillate
2025-01-09,1049890.0,oscillate
2025-01-10,1038778.0,oscillate
2025-01-13,1039221.0,oscillate
2025-01-14,1057913.0,oscillate
2025-01-15,1054247.0,oscillate
2025-01-16,1055840.0,oscillate
2025-01-17,1066759.0,oscillate
2025-01-20,1069457.0,oscillate
2025-01-21,1067184.0,oscillate
2025-01-22,1052168.0,oscillate
2025-01-23,1054046.0,bull
2025-01-24,1050012.0,bull
2025-01-27,1054928.0,bull
2025-02-05,1049679.0,bull
2025-02-06,1052066.0,bull
2025-02-07,1062829.0,bull
2025-02-10,1062619.0,bull
2025-02-11,1060260.0,bull
2025-02-12,1062848.0,bull
2025-02-13,1078331.0,bull
2025-02-14,1083984.0,bull
2025-02-17,1084670.0,bull
2025-02-18,1078963.0,bull
2025-02-19,1073389.0,bull
2025-02-20,1077335.0,bull
2025-02-21,1075786.0,bull
2025-02-24,1086864.0,bull
2025-02-25,1068070.0,bull
2025-02-26,1080121.0,bull
2025-02-27,1091794.0,bull
2025-02-28,1085910.0,oscillate
2025-03-03,1078346.0,bull
2025-03-04,1072439.0,oscillate
2025-03-05,1071897.0,oscillate
2025-03-06,1080329.0,bull
2025-03-07,1088452.0,oscillate
2025-03-10,1095625.0,bull
2025-03-11,1126979.0,bull
2025-03-12,1116988.0,oscillate
2025-03-13,1123623.0,oscillate
2025-03-14,1141761.0,bull
2025-03-17,1161432.0,bull
2025-03-18,1147762.0,bull
2025-03-19,1141518.0,bull
2025-03-20,1125222.0,bull
2025-03-21,1118705.0,bull
2025-03-24,1117448.0,bull
2025-03-25,1125705.0,bull
2025-03-26,1122188.0,oscillate
2025-03-27,1139119.0,oscillate
2025-03-28,1126519.0,oscillate
2025-03-31,1116834.0,oscillate
2025-04-01,1125859.0,oscillate
2025-04-02,1124361.0,oscillate
2025-04-03,1137109.0,oscillate
2025-04-07,1088911.0,oscillate
2025-04-08,1120934.0,oscillate
2025-04-09,1145253.0,oscillate
2025-04-10,1115345.0,oscillate
2025-04-11,1105216.0,oscillate
2025-04-14,1094463.0,oscillate
2025-04-15,1098246.0,oscillate
2025-04-16,1098911.0,oscillate
2025-04-17,1101017.0,oscillate
2025-04-18,1093018.0,oscillate
2025-04-21,1087062.0,oscillate
2025-04-22,1088244.0,oscillate
2025-04-23,1082123.0,oscillate
2025-04-24,1080177.0,oscillate
2025-04-25,1081405.0,bull
2025-04-28,1072447.0,bull
2025-04-29,1053044.0,bull
2025-04-30,1056957.0,bull
2025-05-06,1057281.0,bull
2025-05-07,1060839.0,bull
2025-05-08,1065053.0,bull
2025-05-09,1064448.0,bull
2025-05-12,1066289.0,bull
2025-05-13,1066155.0,bull
2025-05-14,1071284.0,bull
2025-05-15,1066836.0,bull
2025-05-16,1060516.0,bull
2025-05-19,1049683.0,bull
2025-05-20,1024032.0,bull
2025-05-21,1027703.0,bull
2025-05-22,1017804.0,bull
2025-05-23,1018904.0,bull
2025-05-26,1012921.0,bull
2025-05-27,1009607.0,bull
2025-05-28,1014702.0,oscillate
2025-05-29,1019801.0,bull
2025-05-30,1019991.0,oscillate
2025-06-03,1034601.0,oscillate
2025-06-04,1035701.0,oscillate
2025-06-05,1035324.0,oscillate
2025-06-06,1029513.0,oscillate
2025-06-09,1033706.0,bull
2025-06-10,1030746.0,oscillate
2025-06-11,1033961.0,oscillate
2025-06-12,1033746.0,oscillate
2025-06-13,1020871.0,oscillate
2025-06-16,1014727.0,bull
2025-06-17,1014329.0,bull
2025-06-18,1013471.0,bull
2025-06-19,1004057.0,oscillate
2025-06-20,1004972.0,bull
2025-06-23,1001343.0,bull
2025-06-24,1007767.0,bull
2025-06-25,1016088.0,bull
2025-06-26,1011391.0,bull
2025-06-27,1011180.0,bull
2025-06-30,1012721.0,bull
2025-07-01,1012362.0,bull
2025-07-02,1011326.0,bull
2025-07-03,1019470.0,bull
2025-07-04,1014337.0,bull
2025-07-07,1008996.0,bull
2025-07-08,1012521.0,bull
2025-07-09,1008824.0,bull
2025-07-10,1011465.0,bull
2025-07-11,1015313.0,bull
2025-07-14,1014360.0,bull
2025-07-15,1007243.0,bull
2025-07-16,1027494.0,bull
2025-07-17,1024615.0,bull
2025-07-18,1034257.0,bull
2025-07-21,1051806.0,bull
2025-07-22,1073064.0,bull
2025-07-23,1064568.0,bull
2025-07-24,1077606.0,bull
2025-07-25,1066268.0,bull
2025-07-28,1060391.0,bull
2025-07-29,1060129.0,bull
2025-07-30,1070317.0,bull
2025-07-31,1054873.0,bull
2025-08-01,1052094.0,bull
2025-08-04,1070308.0,bull
2025-08-05,1064775.0,bull
2025-08-06,1056143.0,bull
2025-08-07,1059370.0,bull
2025-08-08,1056270.0,bull
2025-08-11,1073377.0,bull
2025-08-12,1092205.0,bull
2025-08-13,1093966.0,bull
2025-08-14,1080821.0,bull
2025-08-15,1085994.0,bull
2025-08-18,1089596.0,bull
2025-08-19,1095337.0,bull
2025-08-20,1112517.0,bull
2025-08-21,1113515.0,bull
2025-08-22,1112978.0,bull
2025-08-25,1130436.0,bull
2025-08-26,1130288.0,bull
2025-08-27,1104269.0,bull
2025-08-28,1113883.0,bull
2025-08-29,1116511.0,bull
2025-09-01,1122240.0,bull
2025-09-02,1107277.0,bull
2025-09-03,1107743.0,bull
2025-09-04,1094242.0,bull
2025-09-05,1118968.0,bull
2025-09-08,1155918.0,bull
2025-09-09,1150824.0,bull
2025-09-10,1156669.0,bull
2025-09-11,1165926.0,bull
2025-09-12,1161157.0,bull
2025-09-15,1148337.0,bull
2025-09-16,1142738.0,bull
2025-09-17,1134292.0,bull
2025-09-18,1120835.0,bull
2025-09-19,1115596.0,oscillate
2025-09-22,1104493.0,bull
2025-09-23,1079158.0,bull
2025-09-24,1082652.0,bull
2025-09-25,1078455.0,bull
2025-09-26,1072973.0,bull
2025-09-29,1078970.0,bull
2025-09-30,1080435.0,bull
2025-10-09,1084329.0,bull
2025-10-10,1087855.0,bull
2025-10-13,1071415.0,bull
2025-10-14,1081049.0,bull
2025-10-15,1085756.0,bull
2025-10-16,1009458.0,bull
2025-10-17,999146.0,bull
2025-10-20,991646.0,bull
2025-10-21,989530.0,bull
2025-10-22,985979.0,bull
2025-10-23,988794.0,bull
2025-10-24,984260.0,bull
2025-10-27,983099.0,bull
2025-10-28,981794.0,bull
2025-10-29,980339.0,bull
2025-10-30,974740.0,bull
2025-10-31,977678.0,bull
2025-11-03,978306.0,bull
2025-11-04,969720.0,bull
2025-11-05,968449.0,bull
2025-11-06,968870.0,bull
2025-11-07,970017.0,bull
2025-11-10,990182.0,bull
2025-11-11,990752.0,bull
2025-11-12,992616.0,bull
2025-11-13,1010665.0,bull
2025-11-14,1005951.0,oscillate
2025-11-17,1001131.0,oscillate
2025-11-18,996544.0,oscillate
2025-11-19,995011.0,oscillate
2025-11-20,1005773.0,oscillate
2025-11-21,991173.0,oscillate
2025-11-24,990973.0,oscillate
2025-11-25,993119.0,oscillate
2025-11-26,993658.0,oscillate
2025-11-27,995296.0,oscillate
2025-11-28,994317.0,oscillate
2025-12-01,996708.0,oscillate
2025-12-02,989740.0,oscillate
2025-12-03,983950.0,oscillate
2025-12-04,976766.0,oscillate
2025-12-05,976641.0,oscillate
2025-12-08,974601.0,bull
2025-12-09,968297.0,bull
2025-12-10,969876.0,bull
2025-12-11,995104.0,bull
2025-12-12,1000042.0,bull
2025-12-15,996761.0,bull
2025-12-16,992277.0,oscillate
2025-12-17,991820.0,bull
2025-12-18,994055.0,bull
2025-12-19,1002074.0,oscillate
2025-12-22,1000001.0,bull
2025-12-23,995939.0,bull
2025-12-24,993737.0,bull
2025-12-25,994135.0,bull
2025-12-26,992800.0,bull
2025-12-29,988968.0,bull
2025-12-30,987326.0,bull
2025-12-31,981432.0,bull
2026-01-05,994869.0,bull
2026-01-06,1001939.0,bull
2026-01-07,997510.0,bull
2026-01-08,997207.0,bull
2026-01-09,1001493.0,bull
2026-01-12,1011587.0,bull
2026-01-13,1006302.0,bull
2026-01-14,1000988.0,bull
2026-01-15,995907.0,bull
2026-01-16,988240.0,bull
2026-01-19,990940.0,bull
2026-01-20,989489.0,bull
2026-01-21,981608.0,bull
2026-01-22,976172.0,bull
2026-01-23,974800.0,oscillate
2026-01-26,978889.0,oscillate
2026-01-27,972666.0,oscillate
2026-01-28,966850.0,oscillate
2026-01-29,981798.0,oscillate
2026-01-30,972512.0,oscillate
2026-02-02,971779.0,oscillate
2026-02-03,977763.0,oscillate
2026-02-04,984836.0,oscillate
2026-02-05,990898.0,oscillate
2026-02-06,995855.0,oscillate
2026-02-09,1003940.0,bull
2026-02-10,1000392.0,bull
2026-02-11,1002141.0,oscillate
2026-02-12,994180.0,bull
2026-02-13,987834.0,oscillate
2026-02-24,991154.0,bull
2026-02-25,993959.0,bull
2026-02-26,986776.0,oscillate
2026-02-27,989632.0,bull
2026-03-02,984950.0,bull
2026-03-03,980191.0,oscillate
2026-03-04,974060.0,oscillate
2026-03-05,963091.0,oscillate
2026-03-06,977592.0,bull
